mol,smiles,fingerprint
mol31,C(=O)(NC1=CC=CC(Cl)=C1)CC(=O)N/N=C/C1C=CC=C(OC)C=1OC,0000000000010001000000000000000001000000010000000000000000000000100000000000100010000000000000000000000010000000000000000000000010000000000000000000000000000000000001000000000000000000100000010000000001000000000000001000000000000000000000000000000001000000000000000000000100000000000000000000000010000000000000000000001000000000000011000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000010000000000000000100000000000000000000100000000000000000000000000000000000010000000010000000000000000000000000000000000110000000100000000000000000000011000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000101000001001000000000001000000000010000000000000000010000000100000000000000000000001000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000
mol32,C1(C(C)=NNC(=O)C2=CC=CN=C2)=CC2C=C(Cl)C=CC=2OC1=O,0000000000000000000100000000000001000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000001000000010000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010001000000000000000000000000000000000000011000100000000000000001000000010000000000000000000000000000000000000001000000000010000001000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000001100000000000000001100000000000000000000000000000000000000000000000000000000000000000000010000010010000000000000000010000000000000000000000100000000000000000000000011100010000000000001000000000000000000000000000000000000000101000000000000000000001000000001000000000000001000000000010001001000000000000000000000000010000000000001000010000000000000000000000000000000000000000000010000000000000000000000100000100000000000000000000000000000000000000000000000001000000
mol33,C12=C(O)CC(CC1=NC1=C(C=CC=C1)N(C(CCC(O)=O)=O)C2C1C=CC(=CC=1)C(OC)=O)C1C=CC=CC=1,0000000000000000000000000000000001000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000010010000010000000000100000000000000000000000000000100000000000000000000000000000000000000000010000000000001100000001000000000000001000000010000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000010000100000000000000001000000000010000010000000100000000100000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000001000000000000000000010000000000000000000000000001000100000000000010000000000000001000000000010000000000000001000000100000000000000000100010000000000000000010000000000001000000000000000000000000000000000000000001000000000010000000000000000000000000001000000000000000010000000000000000100000001000000000000000000000000000000000100000000010000000000001000000000000000000011000000010000000010001000000000000000000000000000100000000000000100000000000000000100000000010000
mol34,C1(=CC=C(C=C1N(=O)=O)C(=O)OC1C=CC(=CC=1)/C=N/C1C(=CC=CC=1Cl)Cl)C(=O)OC1C=CC(=CC=1)/C=N/C1C(=CC=CC=1Cl)Cl,0000000000000001000000000100000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000100000000000000000000000000000001010000100001000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000100000000000010000000011000000010000000010000000000000100000000000000000000110000000001000000000110100000011000000000000000000000000001000000000000000000000000000000000000000001000000000001000000000000000000000000000000100000000001000000000000001010000000010000000000000000010000000000000000000000000000000000000000000001000000000000000010000000000100000010000000000000000000000000000000000100000000000000
mol35,N(=CC1C=CC(=C(OCC)C=1)O)NC(CCCC1C=CC(=CC=1C)OC)=O,0000000000000000001000000100000001000000010000010000000000000000000000000000001010000000000000000000000000000000000000000000000010010000000100001000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000001000000000000000000000000000000000000000000000000000000001000000000000001000000001000100100000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000010010000000000000000000000100000000000000000000000000000000000000000000000000010000000010000000000000000000000000001000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000110010000000000000000001100000011000000000000000000000000100000000000000000000000000000100000000000000000000001001000000000000000000000000000000000101000001001000000000001000000000010000000000010000010000000000000000000000000000001000000000000000000000101000000000000000000000000000000000000000000000000000000000000100000000000000
mol36,C(=O)(N/N=C/C1C=CC=C(OC)C=1)C(=O)NCC1C=CC=CC=1,0000000000000001000000000000000001000000001000000000000000000000100000000000000010000000000000000000000000000000000000000000000010010000000000000000000000000000000000000000000100000000001000000000010000000000000000000000000000000000000000000000000010000001000000000000000000000000000000000000000000000000000001000000001000100000010000000000000000000000010010000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000001000000000100100000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000000000000000000000110000000000000000000000000000011000100000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000101000001000000000000001000000000010000000000000000010000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000
mol37,N(=NC1C=CC=C2C=CC=CC=12)C1C=C(CC)C=CC=1O,0000000000000001001000000000000001000000000000000000000000010001100000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001000000000000000000000000001000000000000000100000000000000000000001000000000010000000011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000100000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000001000000000000000001000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol38,C(COC1=CC=C(C=C1C)Br)(=O)N/N=C(\C)/CC(=O)NCC1=CC=C(C=C1)Cl,0000000000000000000000000000000001000000010000100000000000000000000000000000000010000000000000100000000000000000000000000000000010000100000000000000000000000000000100000000000000000000000000001000010000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000001000010000100000001000010000000001000001000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000001000000000001000000000000000000000000000000000000000000000100000000000000000000000000000010000000000010000000010000000000000000000000000000000000010010100000000000000000000000011010100000000000000000000000000000000000100000000000000000000000000000000000000001000000001000000000000000000000000000000001000000000000000000000000010000000000000000010000000000000001000000000000000000000000000000000000100000000000000000000000000000000010000000100000000100000000000000000001000000
mol39,S(=O)(=O)(C1=CC=C(C=C1)NC(=O)C1C=CC=CC=1I)NC1C=C(ON=1)C,0000100000000000000000000000000001000000000000000000010000000000100000000001000000000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000100000000000000010000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000010000000000000000010001000000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000001000000000000000101000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000011000010000100000000000000000000000000000000000010000000000000000100100000001000000000000000000000000000000000000000000000000000000000000000001000000000000011000000000000000000000000000000000001000101000000000000000000000000010000000100000000010000000000000000001000000000000000000000000000000000010001101000000000000100000000000000000000000000000000000000000000000000000000
mol40,C(=S)(OC1=CC=CC(=C1)C(=O)NC1=CC=C(C=C1)I)N(CC(C)C)CC(C)C,0100000000000001000000000000000001000000000000000000010000000000100000000000000010000000000000000100000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000010000000000001000000000100000000000000000000000000001000000100000001000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000010000000001000000000000000000001000000000000000000000000000000000000000000001000000000000000000001000010000000001000000000000000100000000000010000001000001000000000100000000000000010100010000000000010000000000000000000000000000000000000000000000000000010000001000000100000000000000001000000000000000000000000000000000000000000000
mol41,C(/NC1C=CC=C(Cl)C=1)(\NC1=NC(C)=CC(C)=N1)=N\C(=O)NC1=CC=C(C(Cl)=C1)Cl,0000000000000001000000000000000001000000000000000100000100000000100000000000000000000000000000000000000010000000000000000000000010000000100000100000000000000000000001000000000000000000100000010000000000000000000000001000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000011001000000000000000000000000000000100000000001000010000000000000000000000100000000000000000010000000010000001000000000000000000000000000000010000100010000000000000000011000000000100000000000000000000000000000000000000000100000000000001000000000000001000000000000000000000001000000000001000001000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
mol42,C(=O)(C1=CC=C(C=C1)NC(C)=O)NC(C)CCC1=CC=CC=C1,0100000000000000000001000000000001000000001000000000010000000000100000000000001010000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000100000000000000010000000000000000000000000001000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000010000001000000000000000100000000000000000000000000000000000000000000000000001000100000000100000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000001000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000001000000
